,input,target
614,"

[Conversation]
화자1: 안녕하세요^ ^ 혹시 반려동물 키우시나요?
화자2: 아니요 안키워요 ~
화자1: 저도 키우진 않지만 보는걸 좋아하네요^^;
화자2: 저두요 ㅎㅎㅎ
예전에 키웠는데 이별하고 나서는 마음이 안생기더라구요
화자1: 아..맞죠 이별하고나면 또 같은 상처 받고싶지않아서.ㅠㅠ
화자1: 저도 어릴때 강아지며 토끼며 병아리에 햄스터에 많이키워봤네요 ㅎㅎ
화자2: 네네 이젠 그냥 보능거로 만족해요 ㅎㅎ
화자1: 저두요 그냥 보는게 제일 예쁘네요 ㅋㅋ
화자1: 함부로 쉽게 키우는건 아닌거같아요!
화자2: 반려동물 키우는게 쉬어보야도 참 책인 따르니까요
화자2: 아이 한명 육아 하는거랑 같더고 하더라구용
화자1: 맞아요 많은 책임이 따르죠 그리고 금전적인 부분도 그렇구요ㅠ 애하나키우는거랑 비슷하다하니^^;
화자1: 맞아요맞아요 ㅎㅎ
화자2: ㅎㅎ 요즘은 영상같은것도 많이 올라오니 대리만족하기 더 좋은거 같아요
화자1: 저도그래서 반려동물 유튜브 즐겨 보고있어요^^
화자2: 전 요즘에 고양이가 예쁘더라규요 ㅎㅎ
화자1: 저도 고양이 좋아해요! 키워보지는 못했는데
화자1: 고양이 키우는 집에가면 고양이들이 다 숨더라구요
화자2: ㅎㅎㅎ 그러는거 같아요~
화자2: 개냥이들은 정말 애교 많던데요

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자2는 더 이상 아이를 낳아 키우고 싶지 않다.
B. 화자2는 더 이상 반려동물을 보고 싶지 않다.
C. 화자2는 더 이상 반려동물을 키우고 싶지 않다.",C. 화자2는 더 이상 반려동물을 키우고 싶지 않다.
615,"

[Conversation]
화자1: 안녕하세요^ ^ 혹시 반려동물 키우시나요?
화자2: 아니요 안키워요 ~
화자1: 저도 키우진 않지만 보는걸 좋아하네요^^;
화자2: 저두요 ㅎㅎㅎ
예전에 키웠는데 이별하고 나서는 마음이 안생기더라구요
화자1: 아..맞죠 이별하고나면 또 같은 상처 받고싶지않아서.ㅠㅠ
화자1: 저도 어릴때 강아지며 토끼며 병아리에 햄스터에 많이키워봤네요 ㅎㅎ
화자2: 네네 이젠 그냥 보능거로 만족해요 ㅎㅎ
화자1: 저두요 그냥 보는게 제일 예쁘네요 ㅋㅋ
화자1: 함부로 쉽게 키우는건 아닌거같아요!
화자2: 반려동물 키우는게 쉬어보야도 참 책인 따르니까요
화자2: 아이 한명 육아 하는거랑 같더고 하더라구용
화자1: 맞아요 많은 책임이 따르죠 그리고 금전적인 부분도 그렇구요ㅠ 애하나키우는거랑 비슷하다하니^^;
화자1: 맞아요맞아요 ㅎㅎ
화자2: ㅎㅎ 요즘은 영상같은것도 많이 올라오니 대리만족하기 더 좋은거 같아요
화자1: 저도그래서 반려동물 유튜브 즐겨 보고있어요^^
화자2: 전 요즘에 고양이가 예쁘더라규요 ㅎㅎ
화자1: 저도 고양이 좋아해요! 키워보지는 못했는데
화자1: 고양이 키우는 집에가면 고양이들이 다 숨더라구요
화자2: ㅎㅎㅎ 그러는거 같아요~
화자2: 개냥이들은 정말 애교 많던데요

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 화자2는 반려동물을 보는 것을 좋아하지 않는다.
B. 화자2는 반려동물을 키운 적이 없다.
C. 화자2는 반려동물을 키우지 않는다.",C. 화자2는 반려동물을 키우지 않는다.
616,"

[Conversation]
화자1: 안녕하세요^ ^ 혹시 반려동물 키우시나요?
화자2: 아니요 안키워요 ~
화자1: 저도 키우진 않지만 보는걸 좋아하네요^^;
화자2: 저두요 ㅎㅎㅎ
예전에 키웠는데 이별하고 나서는 마음이 안생기더라구요
화자1: 아..맞죠 이별하고나면 또 같은 상처 받고싶지않아서.ㅠㅠ
화자1: 저도 어릴때 강아지며 토끼며 병아리에 햄스터에 많이키워봤네요 ㅎㅎ
화자2: 네네 이젠 그냥 보능거로 만족해요 ㅎㅎ
화자1: 저두요 그냥 보는게 제일 예쁘네요 ㅋㅋ
화자1: 함부로 쉽게 키우는건 아닌거같아요!
화자2: 반려동물 키우는게 쉬어보야도 참 책인 따르니까요
화자2: 아이 한명 육아 하는거랑 같더고 하더라구용
화자1: 맞아요 많은 책임이 따르죠 그리고 금전적인 부분도 그렇구요ㅠ 애하나키우는거랑 비슷하다하니^^;
화자1: 맞아요맞아요 ㅎㅎ
화자2: ㅎㅎ 요즘은 영상같은것도 많이 올라오니 대리만족하기 더 좋은거 같아요
화자1: 저도그래서 반려동물 유튜브 즐겨 보고있어요^^
화자2: 전 요즘에 고양이가 예쁘더라규요 ㅎㅎ
화자1: 저도 고양이 좋아해요! 키워보지는 못했는데
화자1: 고양이 키우는 집에가면 고양이들이 다 숨더라구요
화자2: ㅎㅎㅎ 그러는거 같아요~
화자2: 개냥이들은 정말 애교 많던데요

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자1은 반려동물을 키워본 경험이 전무한 화자2가 안쓰럽다.
B. 화자1은 반려동물을 떠나보낼 생각부터 하는 화자2가 이상하다.
C. 화자1은 반려동물을 떠나보낸 경험이 있는 화자2가 안쓰럽다.",C. 화자1은 반려동물을 떠나보낸 경험이 있는 화자2가 안쓰럽다.
617,"

[Conversation]
화자1: 안녕하세요^ ^ 혹시 반려동물 키우시나요?
화자2: 아니요 안키워요 ~
화자1: 저도 키우진 않지만 보는걸 좋아하네요^^;
화자2: 저두요 ㅎㅎㅎ
예전에 키웠는데 이별하고 나서는 마음이 안생기더라구요
화자1: 아..맞죠 이별하고나면 또 같은 상처 받고싶지않아서.ㅠㅠ
화자1: 저도 어릴때 강아지며 토끼며 병아리에 햄스터에 많이키워봤네요 ㅎㅎ
화자2: 네네 이젠 그냥 보능거로 만족해요 ㅎㅎ
화자1: 저두요 그냥 보는게 제일 예쁘네요 ㅋㅋ
화자1: 함부로 쉽게 키우는건 아닌거같아요!
화자2: 반려동물 키우는게 쉬어보야도 참 책인 따르니까요
화자2: 아이 한명 육아 하는거랑 같더고 하더라구용
화자1: 맞아요 많은 책임이 따르죠 그리고 금전적인 부분도 그렇구요ㅠ 애하나키우는거랑 비슷하다하니^^;
화자1: 맞아요맞아요 ㅎㅎ
화자2: ㅎㅎ 요즘은 영상같은것도 많이 올라오니 대리만족하기 더 좋은거 같아요
화자1: 저도그래서 반려동물 유튜브 즐겨 보고있어요^^
화자2: 전 요즘에 고양이가 예쁘더라규요 ㅎㅎ
화자1: 저도 고양이 좋아해요! 키워보지는 못했는데
화자1: 고양이 키우는 집에가면 고양이들이 다 숨더라구요
화자2: ㅎㅎㅎ 그러는거 같아요~
화자2: 개냥이들은 정말 애교 많던데요

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자2는 반려동물과 관련된 병원을 찾아볼 것이다.
B. 화자2는 반려동물과 관련된 영상을 찾아볼 것이다.
C. 화자2는 반려동물과 관련된 책을 읽을 것이다.",B. 화자2는 반려동물과 관련된 영상을 찾아볼 것이다.
618,"

[Conversation]
화자2: 학생이신가요?!
화자1: 막학기 재학중이에요!
화자2: 오 그러시구나 저는 올해 졸업했어요!
화자2: 수강신청 잘하셨나요?
화자1: 다행히 잘 하고, 저학년 선수강 과목 하나 사유서로 들어갔어요ㅠ
화자2: 다행이네요 막학기라서 더 중요하잖아요 ㅠㅠ
화자1: 졸업 전 마지막 사유서라 받아주신 것 같아여ㅠ
화자2: 그쵸 ㅠㅠ 이번에도 비대면 수업인가요?
화자1: 네ㅠㅠ 일단 비대면 땅땅이에요ㅠ
화자2: 졸업식까지 코로나가 좀 잠잠해졌으면 좋겠네요..!
화자2: 졸업식이 좀 아쉽더라구요 ㅠㅠ
화자1: 이번에 졸업하셨으면 그러셨겠어요....저도 비슷하지 않을까 해요....ㅎ
화자2: 그래도 내년쯤이면 다 백신 맞아서 대면졸업식은 가능할 것 같기도한데.. 또 모를일이긴 하죠 ㅠ
화자1: 2차까지 맞은 후 버스트샷? 뭐가 또 있을 수 있대서 일단 가마니하고 있어요ㅋㅌ
화자2: 오 그렇군요 ..! 그래도 비대면이 장점도 있지만 단점도 있어서 확실히 수업은 대면이 나아요 ㅠㅠ

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 코로나가 종식되지 않았다.
B. 코로나가 소강상태이다.
C. 코로나가 종식되어 잠잠하다.",A. 코로나가 종식되지 않았다.
619,"

[Conversation]
화자2: 학생이신가요?!
화자1: 막학기 재학중이에요!
화자2: 오 그러시구나 저는 올해 졸업했어요!
화자2: 수강신청 잘하셨나요?
화자1: 다행히 잘 하고, 저학년 선수강 과목 하나 사유서로 들어갔어요ㅠ
화자2: 다행이네요 막학기라서 더 중요하잖아요 ㅠㅠ
화자1: 졸업 전 마지막 사유서라 받아주신 것 같아여ㅠ
화자2: 그쵸 ㅠㅠ 이번에도 비대면 수업인가요?
화자1: 네ㅠㅠ 일단 비대면 땅땅이에요ㅠ
화자2: 졸업식까지 코로나가 좀 잠잠해졌으면 좋겠네요..!
화자2: 졸업식이 좀 아쉽더라구요 ㅠㅠ
화자1: 이번에 졸업하셨으면 그러셨겠어요....저도 비슷하지 않을까 해요....ㅎ
화자2: 그래도 내년쯤이면 다 백신 맞아서 대면졸업식은 가능할 것 같기도한데.. 또 모를일이긴 하죠 ㅠ
화자1: 2차까지 맞은 후 버스트샷? 뭐가 또 있을 수 있대서 일단 가마니하고 있어요ㅋㅌ
화자2: 오 그렇군요 ..! 그래도 비대면이 장점도 있지만 단점도 있어서 확실히 수업은 대면이 나아요 ㅠㅠ

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자1은 비대면 수업을 하게 되어 신난다.
B. 화자1은 비대면 수업이 확정되어 속상하다.
C. 화자1은 대면 수업으로 전환되어 속상하다.",B. 화자1은 비대면 수업이 확정되어 속상하다.
620,"

[Conversation]
화자2: 학생이신가요?!
화자1: 막학기 재학중이에요!
화자2: 오 그러시구나 저는 올해 졸업했어요!
화자2: 수강신청 잘하셨나요?
화자1: 다행히 잘 하고, 저학년 선수강 과목 하나 사유서로 들어갔어요ㅠ
화자2: 다행이네요 막학기라서 더 중요하잖아요 ㅠㅠ
화자1: 졸업 전 마지막 사유서라 받아주신 것 같아여ㅠ
화자2: 그쵸 ㅠㅠ 이번에도 비대면 수업인가요?
화자1: 네ㅠㅠ 일단 비대면 땅땅이에요ㅠ
화자2: 졸업식까지 코로나가 좀 잠잠해졌으면 좋겠네요..!
화자2: 졸업식이 좀 아쉽더라구요 ㅠㅠ
화자1: 이번에 졸업하셨으면 그러셨겠어요....저도 비슷하지 않을까 해요....ㅎ
화자2: 그래도 내년쯤이면 다 백신 맞아서 대면졸업식은 가능할 것 같기도한데.. 또 모를일이긴 하죠 ㅠ
화자1: 2차까지 맞은 후 버스트샷? 뭐가 또 있을 수 있대서 일단 가마니하고 있어요ㅋㅌ
화자2: 오 그렇군요 ..! 그래도 비대면이 장점도 있지만 단점도 있어서 확실히 수업은 대면이 나아요 ㅠㅠ

[Question]
위 대화의 전제로 올바른 지문은?

[Option]
A. 화자1은 대학교수이다.
B. 화자1은 초등학생이다.
C. 화자1은 대학생이다.",C. 화자1은 대학생이다.
621,"

[Conversation]
화자2: 학생이신가요?!
화자1: 막학기 재학중이에요!
화자2: 오 그러시구나 저는 올해 졸업했어요!
화자2: 수강신청 잘하셨나요?
화자1: 다행히 잘 하고, 저학년 선수강 과목 하나 사유서로 들어갔어요ㅠ
화자2: 다행이네요 막학기라서 더 중요하잖아요 ㅠㅠ
화자1: 졸업 전 마지막 사유서라 받아주신 것 같아여ㅠ
화자2: 그쵸 ㅠㅠ 이번에도 비대면 수업인가요?
화자1: 네ㅠㅠ 일단 비대면 땅땅이에요ㅠ
화자2: 졸업식까지 코로나가 좀 잠잠해졌으면 좋겠네요..!
화자2: 졸업식이 좀 아쉽더라구요 ㅠㅠ
화자1: 이번에 졸업하셨으면 그러셨겠어요....저도 비슷하지 않을까 해요....ㅎ
화자2: 그래도 내년쯤이면 다 백신 맞아서 대면졸업식은 가능할 것 같기도한데.. 또 모를일이긴 하죠 ㅠ
화자1: 2차까지 맞은 후 버스트샷? 뭐가 또 있을 수 있대서 일단 가마니하고 있어요ㅋㅌ
화자2: 오 그렇군요 ..! 그래도 비대면이 장점도 있지만 단점도 있어서 확실히 수업은 대면이 나아요 ㅠㅠ

[Question]
위 대화의 반응으로 올바른 지문은?

[Option]
A. 화자2는 화자1이 원격으로 수업을 듣는 것이 부럽다.
B. 화자2는 화자1이 비대면 수업을 받는 것이 안타깝다.
C. 화자2는 화자1이 비대면 수업을 돈 내고 받는 것이 화난다.",B. 화자2는 화자1이 비대면 수업을 받는 것이 안타깝다.
622,"

[Conversation]
화자2: 학생이신가요?!
화자1: 막학기 재학중이에요!
화자2: 오 그러시구나 저는 올해 졸업했어요!
화자2: 수강신청 잘하셨나요?
화자1: 다행히 잘 하고, 저학년 선수강 과목 하나 사유서로 들어갔어요ㅠ
화자2: 다행이네요 막학기라서 더 중요하잖아요 ㅠㅠ
화자1: 졸업 전 마지막 사유서라 받아주신 것 같아여ㅠ
화자2: 그쵸 ㅠㅠ 이번에도 비대면 수업인가요?
화자1: 네ㅠㅠ 일단 비대면 땅땅이에요ㅠ
화자2: 졸업식까지 코로나가 좀 잠잠해졌으면 좋겠네요..!
화자2: 졸업식이 좀 아쉽더라구요 ㅠㅠ
화자1: 이번에 졸업하셨으면 그러셨겠어요....저도 비슷하지 않을까 해요....ㅎ
화자2: 그래도 내년쯤이면 다 백신 맞아서 대면졸업식은 가능할 것 같기도한데.. 또 모를일이긴 하죠 ㅠ
화자1: 2차까지 맞은 후 버스트샷? 뭐가 또 있을 수 있대서 일단 가마니하고 있어요ㅋㅌ
화자2: 오 그렇군요 ..! 그래도 비대면이 장점도 있지만 단점도 있어서 확실히 수업은 대면이 나아요 ㅠㅠ

[Question]
위 대화의 후행사건으로 올바른 지문은?

[Option]
A. 화자1은 비대면 수업을 들을 것이다.
B. 화자1은 수업을 들으러 학교에 갈 것이다.
C. 화자1은 비대면 졸업식을 할 것이다.",A. 화자1은 비대면 수업을 들을 것이다.
623,"

[Conversation]
화자2: 저 자우림노래들좋아해요 아이돌음악도 좋아하구여
화자2: name1님은여?
화자1: 자우림 너무 좋아요!!
화자1: 저는 악뮤 노래 좋아해요!
화자2: 저도 악뮤노래들 좋아해요ㅜ
화자2: 노래는 음원사이트에서 들으시나여 유튜브로들으시나여
화자1: 저는 노래를 자주 듣는 편이 아니라 유튜브로 듣거나 음원 하나하나씩 구매해서 들어요!
화자2: 저도 유튜브로 자주들었는데 음원사이트들이벤트해서
화자2: 요번엔 멜론이랑 지니에서듣고있어여
화자1: 헉 이벤트 하고 있나요?
화자1: 멜론 너무 비싸더라구요ㅜㅜ
화자2: 아 그 첫달이랑100원그거여
화자2: 해지할려하니까 또100원에해주겠다면서 붙잡더라구여
화자1: 아ㅋㅋㅋㅋㅋㅋㅋㅋ 가지마요. 이러면서 100원에... 맞아요 그 이벤트 좋은 것 같아요! 비록 그 다음달에 꼭 결제를 해줘야하지만..
화자2: ㅋㅋㅋㅋㅋㅋㅋ네네 그래서 걍강제로 쓰고있어여
화자1: 아ㅋㅋㅋㅋ 저도 요즘 슬슬 노래를 많이 듣기 시작해서 고민 중이에요... 멜론이랑 지니 뭐가 더 좋은 것 같나요?
화자2: 멜론이 익숙해서 듣기좋긴한데 스트리밍이 중간중간자주끊겨서
화자2: 지니가 더좋나 하면 지니도 중간중간 스트리밍끊기더라구여
화자1: 어라... 왜 계속 끊기는 걸까요...
화자1: 뭐 할까 고민되네요,,
화자2: 제가하루종일틀어놔서 그런거같긴해여
화자2: 그래서 걍 둘중싼걸로 끊는게 젤최고인거같습니다
화자1: 앜ㅋㅋㅋㅋ 비슷하다는 얘기군요 싼 거 찾아 떠나야겠어요
화자2: 네네 ㅋㅋㅋ

[Question]
위 대화의 원인으로 올바른 지문은?

[Option]
A. 화자2는 두 음악 앱 모두 품질이 뛰어나다고 느꼈다.
B. 화자2는 두 음악 앱의 품질 차이를 잘 느끼지 못했다.
C. 화자2는 두 음악 앱 중 지니의 디자인을 더 좋아한다.",B. 화자2는 두 음악 앱의 품질 차이를 잘 느끼지 못했다.
624,"

[Conversation]
화자2: 저 자우림노래들좋아해요 아이돌음악도 좋아하구여
화자2: name1님은여?
화자1: 자우림 너무 좋아요!!
화자1: 저는 악뮤 노래 좋아해요!
화자2: 저도 악뮤노래들 좋아해요ㅜ
화자2: 노래는 음원사이트에서 들으시나여 유튜브로들으시나여
화자1: 저는 노래를 자주 듣는 편이 아니라 유튜브로 듣거나 음원 하나하나씩 구매해서 들어요!
화자2: 저도 유튜브로 자주들었는데 음원사이트들이벤트해서
화자2: 요번엔 멜론이랑 지니에서듣고있어여
화자1: 헉 이벤트 하고 있나요?
화자1: 멜론 너무 비싸더라구요ㅜㅜ
화자2: 아 그 첫달이랑100원그거여
화자2: 해지할려하니까 또100원에해주겠다면서 붙잡더라구여
화자1: 아ㅋㅋㅋㅋㅋㅋㅋㅋ 가지마요. 이러면서 100원에... 맞아요 그 이벤트 좋은 것 같아요! 비록 그 다음달에 꼭 결제를 해줘야하지만..
화자2: ㅋㅋㅋㅋㅋㅋㅋ네네 그래서 걍강제로 쓰고있어여
화자1: 아ㅋㅋㅋㅋ 저도 요즘 슬슬 노래를 많이 듣기 시작해서 고민 중이에요... 멜론이랑 지니 뭐가 더 좋은 것 같나요?
화자2: 멜론이 익숙해서 듣기좋긴한데 스트리밍이 중간중간자주끊겨서
화자2: 지니가 더좋나 하면 지니도 중간중간 스트리밍끊기더라구여
화자1: 어라... 왜 계속 끊기는 걸까요...
화자1: 뭐 할까 고민되네요,,
화자2: 제가하루종일틀어놔서 그런거같긴해여
화자2: 그래서 걍 둘중싼걸로 끊는게 젤최고인거같습니다
화자1: 앜ㅋㅋㅋㅋ 비슷하다는 얘기군요 싼 거 찾아 떠나야겠어요
화자2: 네네 ㅋㅋㅋ

[Question]
위 대화의 동기로 올바른 지문은?

[Option]
A. 화자2는 화자1이 합리적인 소비를 하길 바란다.
B. 화자2는 화자1이 자기를 따라 모방 소비를 하길 바란다.
C. 화자2는 화자1이 품질이 좋은 것을 소비하길 바란다.",A. 화자2는 화자1이 합리적인 소비를 하길 바란다.
